time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,en0,pdp_ip0,DeviceOrientation,State
2014-11-19 09:04:34.695,410,410,52.34035,4.952607,1.794949,7.03,306.2946,3,5,1416384274,-0.1991119,-0.03898621,-0.9859161,16.69273,24.67126,-4.895477,337.1574,336.575,25,0.07630702,0.02063391,0.08560704,2.891003,-0.3038531,0.1959087,0.06819557,0.02907686,0.09132669,0.05322605,0.1730973,-0.126043,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:04:35.695,411,411,52.3404,4.952494,2.197842,7.11,306.2946,3,5,1416384275,-0.3292542,-0.08525085,-0.9382782,23.25642,10.30646,-4.709869,333.8453,333.2629,26,0.006899984,-0.01916331,0.00369487,2.937198,-0.2958725,0.08785543,0.005552948,-0.01232455,0.007137351,-0.03880417,0.002491595,0.01458069,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:04:36.695,412,412,52.34045,4.952432,2.809719,6.91,306.2946,3,5,1416384276,-0.2897797,-0.06665039,-0.9130096,19.46636,-6.495758,-8.220062,334.1461,333.5637,26,-0.01456483,-0.01527642,-0.002358229,2.929563,-0.3264659,0.09778734,-0.02408764,-0.004924706,0.0009690325,-0.00900527,0.02113925,0.02725132,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:04:37.696,413,413,52.3405,4.952374,3.155239,6.91,307.8157,3,5,1416384277,-0.311264,-0.008422852,-0.8950195,10.02564,15.42314,-15.94928,334.4104,333.828,26,0.008296812,-0.01302579,-0.01174161,2.920306,-0.3350119,0.03478942,0.005810326,0.00540593,-0.004739277,-0.03915535,0.09223174,0.02051036,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:04:38.695,414,414,52.3405,4.952374,3.155239,6.91,307.8157,3,5,1416384277,-0.3284149,0.08468628,-0.900116,7.820503,12.44994,-7.274994,332.7694,332.187,25,-0.005741243,-0.0006732472,-0.03440059,2.904995,-0.349754,-0.02912805,-0.01947904,0.0104847,-0.01662279,-0.003456427,0.06578574,0.02888702,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:04:39.695,415,415,52.34072,4.951859,1.056057,12.62,310.213,3,5,1416384279,-0.3356628,0.05984497,-0.9603577,11.43835,9.165588,-8.152557,325.9406,325.3582,25,0.01315948,-0.00714606,-0.01056449,2.891551,-0.3431601,-0.05722524,0.002958598,-0.006503391,-0.00924592,-0.003746831,0.01481221,-0.00511208,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:04:40.695,416,416,52.34079,4.951696,1.480007,12.08,311.7603,3,5,1416384280,-0.3271637,0.05438232,-0.9061432,14.22923,10.82506,-8.996353,316.6022,316.0197,25,0.02748462,-0.006224873,-0.002202168,2.888098,-0.3421778,-0.05616931,0.006608298,0.005244373,0.001379129,0.03940174,-0.02269252,0.01323338,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:04:41.695,417,417,52.34082,4.951621,-0.07761002,10.17,311.7603,3,5,1416384281,-0.3714294,-0.02009583,-0.9877167,13.57459,10.58302,-9.165115,311.8838,311.3014,25,0.01281087,-0.02168719,0.009665145,2.888454,-0.337989,-0.02586029,0.002137856,0.01377835,-0.008216356,0.01682816,-0.05974718,0.009163266,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:04:42.696,418,418,52.34089,4.951531,0.1415672,9.89,311.7603,3,5,1416384282,-0.3257904,0.00402832,-0.9014893,14.28095,11.04973,-10.39708,308.4654,307.883,25,-0.01338851,-0.008353005,0.01301913,2.888317,-0.3343373,0.04777831,-0.03126084,0.005660946,0.005799949,-0.004170949,0.03475965,0.01818074,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:04:43.695,419,419,52.34095,4.95142,0.06740952,10.58,311.7603,3,5,1416384283,-0.3134308,-0.102417,-0.9268646,15.95206,9.09642,-11.52783,305.4063,304.8239,25,0.02516314,-0.001423726,-0.003425092,2.88686,-0.3358078,0.06625099,0.002409339,-0.001713543,-0.007042901,0.04736063,-0.06387865,0.06769878,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:04:44.695,420,420,52.34102,4.951293,-0.6045265,11.27,311.7603,3,5,1416384284,-0.3176117,0.0770874,-0.9471588,14.40158,8.992691,-11.08908,303.1222,302.5397,25,0.01041962,-0.02397804,0.004924451,2.883951,-0.3363452,0.03083306,-0.004995409,-0.0006182439,0.00485557,0.004992291,0.1320245,0.02626694,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:04:45.695,421,421,52.34109,4.951167,-1.527012,11.67,312.4959,3,5,1416384285,-0.3499298,0.2363892,-0.9000549,16.0899,15.49232,-10.04276,304.2455,303.6631,25,-0.000298274,-0.02259026,-0.001062335,2.872828,-0.3552874,-0.05506679,-0.009108759,-0.01011917,-0.002011241,0.09571508,0.1315302,0.04812495,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:04:46.696,422,422,52.34114,4.951057,-1.89426,11.07,312.4959,3,5,1416384286,-0.312027,0.2183838,-0.9503479,14.86674,15.64792,-8.203232,306.1158,305.5333,25,0.006585998,-0.03248391,0.02154764,2.86723,-0.3601592,-0.136839,-0.008683946,-0.02818998,0.01490737,0.03710182,0.08197142,-0.02325527,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:04:47.696,423,423,52.34119,4.950966,-2.642124,9.22,310.3645,3,5,1416384287,-0.3022919,0.1835175,-0.8801117,12.97173,15.78627,-7.460632,309.622,309.0396,25,0.009689645,0.005888249,-0.003541205,2.875914,-0.3523546,-0.1729232,0.002561116,0.007452864,0.008906972,0.003169715,0.00631259,-0.01147013,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:04:48.695,424,424,52.34122,4.950906,-2.902988,7.25,310.3645,3,5,1416384288,-0.3205414,0.1182861,-0.9962463,12.66164,16.47772,-8.810715,311.9776,311.3952,25,0.01656273,-0.01332087,0.00371005,2.881597,-0.3371553,-0.1731886,0.01576417,-0.006927418,0.006654188,0.002536668,-0.02777758,-0.01420455,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:04:49.695,425,425,52.34127,4.950825,-2.990879,5.54,312.879,3,5,1416384289,-0.3269501,0.08189392,-0.9191132,12.8167,15.90727,-8.658829,313.0117,312.4293,25,0.02486008,-0.01588709,0.01087715,2.882592,-0.3280213,-0.1483049,0.01026162,0.002732142,-0.0006126282,0.02206418,-0.07487066,-0.008122322,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:04:50.695,426,426,52.34129,4.950781,-2.930332,3.64,312.0908,3,5,1416384290,-0.3199158,0.124939,-0.961319,13.60912,15.87267,-8.18634,313.0481,312.4657,25,-0.002628007,-0.01315415,0.00717136,2.88249,-0.3325582,-0.1072383,-0.01352063,-0.007922137,0.01107336,0.01436033,0.009971471,-0.01027749,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:04:51.695,427,427,52.34131,4.950739,-3.065891,3.21,312.0908,3,5,1416384291,-0.3132172,0.1522369,-0.9434967,14.74612,16.35667,-8.118805,312.6089,312.0265,25,0.01292512,-0.01916783,-0.001016529,2.882135,-0.3322164,-0.1316159,0.003299326,-0.006793803,-0.0006535716,0.002181834,0.01407319,0.04478133,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:04:52.696,428,428,52.34132,4.950718,-3.308994,1.4,312.0908,3,5,1416384292,-0.3235931,0.05271912,-0.9263153,17.67482,14.48979,-9.840118,311.181,310.5985,25,0.01430064,-0.006093579,-0.001082042,2.881659,-0.3279415,-0.09290974,-0.003295026,0.01107494,0.00385462,0.001461312,-0.0431698,0.01246371,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:04:53.695,429,429,52.34133,4.950706,-2.573948,0.58,312.0908,3,5,1416384293,-0.3149109,0.01837158,-0.9658356,16.67561,12.13887,-9.772614,308.9554,308.373,25,0.004762264,-0.004750813,-0.004692223,2.881404,-0.3245585,-0.04861658,0.001662249,-0.006795097,0.002684751,0.01202557,-0.04609499,0.01977659,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:04:54.698,430,430,52.34133,4.950702,-2.163548,0.27,312.0908,3,5,1416384294,-0.3087311,0.007675171,-0.922348,16.8996,11.25725,-10.90329,305.7505,305.1681,25,0.004590491,-0.01085478,0.007194263,2.88119,-0.3243629,-0.01960948,0.006640571,-0.008109416,0.007406149,0.005701188,-0.003861148,-0.009679951,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:04:55.695,431,431,52.34133,4.950701,-1.657871,0.15,312.0908,3,5,1416384295,-0.3001556,-0.01681519,-0.8996429,18.20889,14.19586,-10.12704,303.9859,303.4034,25,0.005741776,-0.01559627,0.004855209,2.880849,-0.323973,-0.005217256,-0.001711519,-0.003124542,-0.002109277,-0.005780902,-0.002791084,0.01516497,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:04:56.696,432,432,52.34133,4.9507,-1.761814,0,312.0908,3,5,1416384296,-0.3022003,0.001739502,-0.9414062,16.93407,11.84494,-12.2534,304.357,303.7746,25,0.008104798,-0.01800244,0.004880243,2.880135,-0.3237687,-0.001832009,0.006681234,-0.00560892,-0.002037607,-0.0004775681,-0.01350498,0.02241291,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:04:57.697,433,433,52.34133,4.9507,-2.140842,0,312.0908,3,5,1416384297,-0.3020325,-0.1260529,-0.897522,14.71172,10.3065,-11.93277,303.4781,302.8957,25,-0.01078793,-0.005705024,-0.009504822,2.879369,-0.3231509,0.04037416,-0.003785056,0.002627819,0.01319183,0.01761457,-0.08880246,-0.02927882,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:04:58.695,434,434,52.34133,4.950696,-2.126438,0.75,312.0908,3,5,1416384298,-0.3045654,-0.01335144,-0.9486694,17.24419,9.010056,-11.07216,302.3012,301.7188,25,0.007223292,0.004632303,0.003565174,2.879606,-0.3229721,0.05810769,-0.007176626,0.0004715928,-0.00223054,-0.01006879,0.04627995,0.0542855,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:04:59.696,435,435,52.34134,4.950685,-2.096043,1.37,312.0908,3,5,1416384299,-0.3142548,0.008071899,-0.9476776,16.1761,9.217514,-10.0258,300.6811,300.0987,25,0.006104231,0.001293497,-0.01301673,2.880389,-0.3224409,0.02906977,-0.005303402,-0.004335274,0.0003249675,-0.008934907,0.01376111,0.04636117,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:05:00.696,436,436,52.34135,4.950671,-1.9744,1.39,312.0908,3,5,1416384300,-0.3360138,-0.08221436,-0.9797211,15.24582,9.010056,-10.43088,299.2723,298.6898,25,0.02136095,-0.01220021,0.004912999,2.881847,-0.3239668,0.03412906,0.005770375,0.01336391,0.001473071,0.02903588,-0.04462818,0.01983103,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:05:01.696,437,437,52.34136,4.950653,-3.145481,1.98,312.0908,3,5,1416384301,-0.3478088,-0.193161,-0.9351501,15.02188,9.995377,-10.14401,299.4507,298.8682,25,-0.02263154,-0.01929007,-0.05216121,2.871225,-0.3270549,0.09532375,-0.01988862,-0.002139099,-0.06385756,-0.044415,-0.08348571,0.03879319,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:05:02.696,438,438,52.34138,4.950628,-3.840977,3.2,312.0908,3,5,1416384302,-0.3501892,-0.05712891,-0.907547,13.72981,10.94609,-9.958298,300.8908,300.3083,25,0.01010244,-0.01084013,-0.08879405,2.788301,-0.3334994,0.1033385,0.003274919,0.007634766,-0.1016047,-0.0402852,0.06996682,0.01575907,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:05:03.696,439,439,52.3414,4.950593,-3.684299,4,312.0908,3,5,1416384303,-0.33078,-0.02418518,-0.933075,13.60922,12.13882,-10.65021,303.7967,303.2143,25,0.04267822,-0.01517682,0.03229775,2.745472,-0.3220386,0.05520996,0.02713248,0.004607412,0.0268652,0.06223455,0.039267,0.00070518,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:05:04.695,440,440,52.34144,4.950548,-4.092747,4.1,312.0908,3,5,1416384304,-0.3237305,0.1802216,-0.9476624,15.8316,13.6427,-9.519516,305.7497,305.1673,25,0.04853957,-0.005001416,0.06783151,2.810415,-0.3080447,0.002122967,0.0361631,0.0124436,0.06388693,-0.01113574,0.1630116,0.01213017,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:05:05.695,441,441,52.34146,4.950514,-3.70499,3.03,312.0908,3,5,1416384305,-0.3339844,0.0629425,-0.9084015,14.81511,13.86737,-8.962662,306.5832,306.0007,25,0.0246923,-0.01384924,0.03694337,2.859649,-0.3204001,-0.0502002,0.02147109,-0.001374026,0.03447023,-0.01621517,0.01944673,0.03057068,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:05:06.695,442,442,52.34148,4.950474,-3.69669,2.41,312.0908,3,5,1416384306,-0.333847,0.002120972,-0.8974609,16.03831,10.73857,-11.30841,305.7701,305.1877,25,-0.0023553,-0.002229066,-0.009482718,2.864678,-0.3327345,-0.03501809,-0.00690988,-0.00288225,-0.009658067,-0.0237454,-0.02509272,0.05623708,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:05:07.695,443,443,52.34149,4.950447,-3.816441,2.08,312.0908,3,5,1416384307,-0.326416,0.02281189,-0.9574585,15.95216,10.54842,-10.48148,304.4767,303.8943,25,0.001174987,0.002272742,0.007105047,2.860576,-0.3359818,-0.0225709,0.001536305,0.004068892,-0.003911022,0.006385336,-0.003403941,0.02047624,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:05:08.695,444,444,52.34151,4.950421,-3.725254,2.19,312.0908,3,5,1416384308,-0.3276062,0.01246643,-0.9042358,16.21059,10.04709,-11.54462,303.0396,302.4572,25,0.002419216,-0.003472229,-0.009452358,2.857557,-0.3342915,-0.0165094,0.00987486,0.006353277,-0.002887861,0.009055026,0.003800793,-0.01773549,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:05:09.695,445,445,52.34152,4.950401,-3.47855,2.12,312.0908,3,5,1416384309,-0.3227844,0.006164551,-0.9413147,15.9866,10.51381,-11.19019,302.427,301.8446,25,-0.007247527,-0.006996923,-0.004738563,2.854099,-0.3317665,-0.01602053,0.005973484,-0.0009467382,0.01235495,-0.001613897,0.001222589,-0.0157277,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:05:10.695,446,446,52.34153,4.950378,-2.73624,2.07,312.0908,3,5,1416384310,-0.3239899,-0.04670715,-0.9385529,16.00378,10.49654,-11.61205,301.9417,301.3593,25,0.02859969,-0.01102815,0.0002008023,2.849893,-0.3291282,-0.005955565,-0.00321153,0.01356606,-0.003270318,-0.003951245,-0.04588778,0.03531221,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:05:11.695,447,447,52.34155,4.950352,-2.923374,2.33,312.0908,3,5,1416384311,-0.358017,-0.1018219,-0.9381409,14.38437,10.08165,-11.61208,301.7448,301.1624,25,0.02862978,-0.00749014,0.002552107,2.845273,-0.3228441,0.0423607,0.01263615,0.004993055,-0.00548512,0.03170204,-0.06305968,0.02333764,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:05:12.696,448,448,52.34156,4.950323,-2.682346,2.93,312.0908,3,5,1416384312,-0.2834167,-0.06303406,-0.9295959,14.83227,10.04706,-11.27452,302.1642,301.5817,25,-7.297062e-05,-0.0001243696,0.009483251,2.847955,-0.3186495,0.05938763,-0.004027654,0.01429973,0.01481696,-0.04815357,0.01145539,-0.009717449,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:05:13.695,449,449,52.34159,4.950289,-2.814487,3.72,312.0908,3,5,1416384313,-0.3022919,-0.1919556,-0.9051361,14.90114,9.217331,-11.13956,302.0402,301.4577,25,0.01519706,-0.02172926,0.01086223,2.853813,-0.3240894,0.0956034,-0.004157211,-0.01055929,0.002152119,0.00525444,-0.07573052,0.01715967,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:05:14.695,450,450,52.34161,4.95024,-2.729588,4.82,312.0908,3,5,1416384314,-0.2935181,-0.1528931,-0.9587708,16.00368,10.87675,-6.954315,302.6081,302.0257,25,0.05385498,-0.007645935,-0.006806241,2.863004,-0.3262632,0.08744,0.03272519,-0.01553441,6.033533e-05,0.001547319,-0.06788378,0.02590312,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:05:15.696,451,451,52.34164,4.950183,-2.534031,5.46,312.0908,3,5,1416384315,-0.3258972,-0.04391479,-0.9174042,13.67793,10.0643,-8.76004,302.9153,302.3329,25,-0.012001,-0.002231196,-0.001232245,2.854409,-0.3325771,0.1310405,-0.01235197,0.0006048326,-0.01215374,0.02845387,0.0731096,-0.03175643,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:05:16.695,452,452,52.34169,4.950109,-2.559299,6.92,312.0908,3,5,1416384316,-0.297821,-0.08189392,-0.8856659,12.74759,10.54831,-9.671356,304.5423,303.9599,25,-0.0001952097,-0.01892789,-0.008194281,2.844895,-0.3427499,0.09475248,-0.005726853,-0.01626622,0.002262791,-0.0210048,0.05609757,-0.003400215,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:05:17.695,453,453,52.34173,4.950027,-2.407261,7.67,312.0908,3,5,1416384317,-0.3244934,-0.1069641,-0.8688049,9.284859,13.81535,-1.148956,305.9582,305.3758,25,-0.06512388,-0.02096068,0.01994708,2.837776,-0.3515895,0.09407055,-0.07482684,0.01651691,0.01594711,0.0183744,-0.01303225,0.06587067,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:05:18.696,454,454,52.34177,4.949947,-2.64658,8.8,312.0908,4,5,1416384318,-0.3375702,-0.03193665,-0.9471436,11.09377,11.37793,-12.97906,308.6658,308.0833,26,-0.0111709,-0.03192677,-0.005805691,2.822485,-0.3354999,0.08379025,-0.01533095,-0.01127147,0.003405151,0.01047446,0.04260032,0.03370653,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:05:19.695,455,455,52.34184,4.949833,-3.068027,9.51,314.1345,3,5,1416384319,-0.2119293,-0.06132507,-0.8649902,13.38502,6.520538,-8.709442,289.5455,288.9631,25,-0.03279763,0.07833901,0.04207981,2.812133,-0.3183461,0.08011785,-0.07858727,0.002693696,-0.007628951,0.0170551,0.01292401,0.08016119,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:05:20.695,456,456,52.3419,4.949732,-2.996616,10.16,314.1345,3,5,1416384320,-0.2820587,-0.08833313,-0.982254,10.45633,10.46178,-7.56192,299.9354,299.3529,25,0.008546617,-0.00446479,-0.02956801,2.784977,-0.2949585,0.08501718,-0.00166503,0.01511234,-0.02035074,0.007591496,-0.003418326,-0.02889563,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:05:21.695,457,457,52.34197,4.949625,-3.263401,10.74,314.8527,3,5,1416384321,-0.2879486,-0.06361389,-0.9383545,16.31371,10.98032,-11.7135,301.3553,300.7728,25,-0.002538259,-0.007190002,0.005953763,2.777217,-0.3169906,0.06640473,0.001283891,-0.01033583,0.009475922,-0.02964619,-0.004231219,0.03157968,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:05:22.696,458,458,52.34204,4.949512,-3.861729,11.42,314.8527,4,5,1416384322,-0.3072815,0.020401,-0.9101105,16.53767,11.65454,-7.410126,301.0741,300.4917,25,-0.006682937,-0.04644366,0.008520784,2.778028,-0.3171701,0.02304029,-0.007841458,-0.04116151,0.01445304,0.0149823,0.05564629,-0.008016105,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:05:23.695,459,459,52.34212,4.949399,-4.177891,11.34,315,4,5,1416384323,-0.2887421,-0.07061768,-0.9189758,14.40147,11.23967,-10.71785,302.0681,301.4856,25,0.003276487,-0.01220234,0.0202339,2.778742,-0.3121701,0.02518713,-0.003589915,-0.01020204,0.01188174,-0.0141551,-0.04529588,-0.009508989,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:05:24.695,460,460,52.34219,4.949275,-2.874058,11.53,315,4,5,1416384324,-0.2719269,0.06626892,-0.9483185,14.22916,6.918106,-13.11423,301.3657,300.7832,25,0.01277758,-0.01825757,0.02031406,2.792946,-0.3055463,0.006050286,0.020484,0.006353077,0.004848676,-0.03283997,0.05976119,0.0005860791,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:05:25.695,461,461,52.34226,4.949157,-3.34293,11.23,315,3,5,1416384325,-0.2815857,0.03520203,-0.9266052,17.17506,9.355453,-12.55733,299.5396,298.9571,25,0.03568103,-0.00315265,0.0286407,2.822026,-0.2890899,-0.01258312,0.02624258,0.008522596,0.02387148,-0.02921257,0.02412986,0.004646712,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:05:26.696,462,462,52.34232,4.949057,-3.350254,11.02,315,3,5,1416384326,-0.3220215,0.003158569,-0.9600525,15.93468,14.02267,-14.81871,298.2502,297.6678,25,-0.004934838,0.009105348,0.03548636,2.855105,-0.2982164,-0.01140351,-0.008238547,0.03724965,0.03657822,0.1050455,-0.01460761,0.004383892,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:05:27.696,463,463,52.34239,4.948921,-3.254978,10.75,313.6541,4,5,1416384327,-0.2971649,-0.003662109,-0.9758453,20.24158,9.424545,-14.34615,295.4991,294.9167,25,0.005846704,-0.01309237,-0.004641091,2.864141,-0.3058711,0.003103485,2.057132e-05,-0.002895806,-0.002322581,0.04250127,0.00360702,0.002118626,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:05:28.695,464,464,52.34246,4.948799,-3.355259,10.86,313.6541,4,5,1416384328,-0.3453522,0.005432129,-0.9116211,19.72476,7.799622,-14.31241,293.4269,292.8445,25,-0.03010757,-0.01040604,0.002280199,2.851701,-0.3347268,-0.005303393,-0.03092546,0.002273698,-0.01673757,-0.01840204,0.004248634,-0.01616077,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:05:29.695,465,465,52.34252,4.948677,-2.982212,10.86,313.6541,3,5,1416384329,-0.3392944,-0.01629639,-0.9367676,17.77807,9.510971,-12.33791,294.2709,293.6885,25,0.01453607,-0.01034026,-0.04017458,2.822272,-0.3510655,-0.003819234,-0.001638275,0.01656412,-0.05226954,0.04854693,-0.03613734,0.04868013,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:05:30.696,466,466,52.34259,4.948561,-2.744053,10.99,313.6541,3,5,1416384330,-0.3446198,-0.009460449,-0.9181824,17.6058,10.44443,-13.68796,294.3993,293.8168,25,-0.006913034,0.005196094,-0.02732616,2.79039,-0.3599248,0.002367101,-0.01736629,0.01506738,-0.01683692,0.01835579,-0.011259,-0.006294266,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:05:31.696,467,467,52.34266,4.948444,-2.728245,11.23,313.6541,3,5,1416384331,-0.3422394,0.02990723,-0.9447937,20.86179,8.940521,-15.1225,294.6126,294.0302,25,0.007940215,-0.03339178,-0.0009622001,2.776561,-0.3590708,-0.02059548,-0.008420725,-0.029101,-0.00192032,0.03487786,0.01714097,-0.02959674,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:05:32.695,468,468,52.34273,4.948331,-1.769077,10.88,313.6541,4,5,1416384332,-0.386795,0.0579071,-0.9303894,16.3826,10.98027,-11.27477,295.6523,295.0699,25,-0.0163803,0.007821704,-0.03805577,2.754023,-0.3331629,-0.03135016,-0.03030951,0.01215273,-0.03294444,0.02262796,-0.005923884,0.05035278,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:05:33.696,469,469,52.3428,4.948225,-1.305637,10.65,313.6541,4,5,1416384333,-0.3018036,0.02008057,-0.9314575,16.1931,12.03474,-9.1315,297.1789,296.5965,25,-0.004870922,-0.02216442,-0.02953632,2.721034,-0.363287,-0.04038203,-0.003886626,0.004509397,-0.03032841,0.01356722,-0.0008965681,-0.03110082,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:05:34.696,470,470,52.34286,4.948128,-1.831333,10.16,313.6541,4,5,1416384334,-0.3285522,0.03746033,-0.9269562,15.05604,10.75562,-8.253922,298.5979,298.0155,25,0.0113456,-0.04072559,0.01094826,2.699893,-0.3366013,-0.03820133,0.01850604,-0.006810681,0.007865195,0.08823406,-0.003905541,0.01861819,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:05:35.695,471,471,52.34293,4.948034,-2.214512,9.77,313.6541,3,5,1416384335,-0.3240204,0.04885864,-0.9633484,13.19542,14.35118,-7.005112,303.793,303.2106,25,0.03880838,-0.02374448,0.05366243,2.731288,-0.3310233,-0.03417187,0.02906574,-0.004921576,0.04355194,0.1651685,0.01684491,0.03030218,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:05:36.696,472,472,52.34298,4.947936,-2.256199,9.39,313.6541,3,5,1416384336,-0.3405609,0.005264282,-0.8850861,14.00512,12.63982,-7.258286,307.386,306.8036,25,0.02526514,0.008048072,7.909589e-05,2.758253,-0.328068,-0.03455649,0.009433624,0.01638779,-0.01467204,0.00941545,-0.03635015,0.02033548,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:05:37.694,473,473,52.34304,4.94784,-2.386631,8.81,313.6541,3,5,1416384337,-0.2799225,0.005935669,-0.9700775,12.83369,11.91382,-9.722198,306.3502,305.7678,25,0.03903395,-0.02219771,0.02639166,2.771747,-0.3264605,-0.02494182,0.006766483,-0.01247498,0.009164801,0.01907911,0.01461155,-0.04291838,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:05:38.695,474,474,52.34309,4.947745,-2.281895,8.75,313.6541,3,5,1416384338,-0.32164,0.03639221,-0.9350281,14.16015,10.61728,-9.637802,305.9277,305.3453,25,0.01543755,-0.01318345,-0.005778793,2.783545,-0.3255917,-0.03127342,0.01300927,-0.005422767,0.007983168,0.02352474,-0.01898499,0.006889072,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:05:39.696,475,475,52.34315,4.947654,-2.350193,8.42,313.6541,3,5,1416384339,-0.345993,-0.1327057,-0.9098206,12.57521,9.441849,-12.10172,303.5787,302.9962,25,0.00582673,-0.01196478,9.42759e-05,2.787315,-0.3263018,0.009181664,0.02073428,0.0003952096,0.009061265,0.04774732,-0.05890318,0.08911631,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:05:40.695,476,476,52.3432,4.947561,-2.177464,9.02,313.6541,3,5,1416384340,-0.29776,-0.0531311,-1.035431,15.21105,10.73833,-13.02992,302.8719,302.2895,25,0.002215217,-0.011956,0.002447179,2.788738,-0.3253306,0.04313469,-0.01723284,-0.008604331,-0.0006634597,-0.01438492,-0.04397585,0.04489982,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:05:41.695,477,477,52.34326,4.94746,-2.123203,9.77,313.6541,3,5,1416384341,-0.2458801,0.02366638,-0.9187469,15.21107,10.5309,-13.16493,302.2581,301.6756,25,0.003466371,-0.006066947,0.005976666,2.785679,-0.3241388,0.01102023,-0.01836644,0.006948003,-0.01130041,0.09488614,0.004611311,0.1245341,0.0.0.0,10.167.22.1,5,0
2014-11-19 09:05:42.695,478,478,52.34328,4.94741,-2.206272,9.52,306.2538,4,5,1416384342,-0.4361115,-0.04000854,-1.00322,16.03802,11.63721,-11.57861,301.8072,301.2248,25,0.02394528,-0.01074186,-0.01760403,2.778237,-0.3238004,0.005179512,0.02007209,0.01617078,-0.02771416,0.09860878,-0.06089107,-0.009956926,0.0.0.0,10.167.22.1,5,0
